59,24,,,,,,,,,,,,,,,,,,,,,,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4
7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4
7,8,7,8,7,8,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
3,4,3,4,3,4,,,,,,,,,,,,,,,,,,
7,8,7,8,7,8,,,,,,,,,,,,,,,,,,
3,4,3,4,3,4,,,,,,,,,,,,,,,,,,
7,8,7,8,7,8,,,,,,,,,,,,,,,,,,
3,4,3,4,3,4,,,,,,,,,,,,,,,,,,
7,8,7,8,7,8,,,,,,,,,,,,,,,,,,
3,4,3,4,3,4,,,,,,,,,,,,,,,,,,
7,8,7,8,7,8,,,,,,,,,,,,,,,,,,
3,4,3,4,3,4,,,,,,,,,,,,,,,,,,
7,8,7,8,7,8,,,,,,,,,,,,,5,6,5,6,5,6
3,4,3,4,3,4,,,,,,,,,,,,,3,4,3,4,3,4
7,8,7,8,7,8,-5,-6,-5,-6,-5,-6,-5,-6,,,,,7,8,7,8,7,8
3,4,3,4,3,4,3,4,3,4,3,4,3,4,,,,,3,4,3,4,3,4
7,8,7,8,7,8,1,2,1,2,1,2,7,8,,,,,7,8,7,8,7,8
3,4,3,4,3,4,,,,,,,3,4,,,,,3,4,3,4,3,4
7,8,7,8,7,8,,,,,,,7,8,,,,,7,8,7,8,7,8
3,4,3,4,3,4,,,,,,,3,4,,,,,3,4,3,4,3,4
7,8,7,8,7,8,,,,,,,7,8,,,,,1,2,1,2,1,2
3,4,3,4,3,4,,,,,,,3,4,,,,,92,93,93,93,93,93
7,8,7,8,7,8,,,,,,,7,8,,,,,95,,,,,
3,4,3,4,3,4,,,,,,,3,4,,,,,95,,,,,
7,8,7,8,7,8,,,,,,,7,8,,,,,95,,,,,
3,4,3,4,3,4,,,,,,,3,4,,,,,95,,,,,
7,8,7,8,7,8,,,,,,,7,8,,,,,95,,,,,
3,4,3,4,3,4,,,,,,,3,4,,,,,95,,,,,
7,8,7,8,7,8,,,,,,,7,8,,,,,97,98,98,98,,
3,4,3,4,3,4,,,,,,,3,4,,,,,,,,,95,
7,8,7,8,7,8,,,,,,,7,8,,,,,,,,,95,
3,4,3,4,3,4,,,,,,,3,4,,,,,,,,,95,
7,8,7,8,7,8,,,,,,,1,2,,,,,,,,,95,
3,4,3,4,3,4,,,,,,,-5,-6,,,,,,,,,95,
7,8,7,8,7,8,,,,,,,3,4,,,,,,,,,95,
3,4,3,4,3,4,,,,,,,7,8,,,,,,,,,95,
7,8,7,8,7,8,,,,,,,3,4,,,,,,,,,95,
3,4,3,4,3,4,,,,,,,7,8,,,,,,,,,95,
7,8,7,8,7,8,,,,,,,3,4,,,,,,,,,95,
3,4,3,4,3,4,,,,,,,7,8,,,,,,,,,95,
7,8,7,8,7,8,,,,,,,3,4,,,,,,,,,95,
3,4,3,4,3,4,,,,,,,7,8,,,,,,,,,95,
7,8,1,2,1,2,,,,,,,3,4,,,,,,,,,95,
3,4,,,,,,,,,,,1,2,,,,,,,,,95,
1,2,,,,,,,,,,,,,,,,,,,,,95,
,,,,,,,,,,,,,,,,,,,,,,95,
,,,,,,,,,,,,,,,,,,,,,,95,
,,,,,,,,,,,,,,,,,,,,,,95,
,,,,,,,,,,,,,,,,,,,,,,95,
,,,,,,,,,,,,,,,,,,,,,,95,
,,,,,,,,,,,,,,,,,,,,,,95,
,,,,,,,,,,,,,,,,,,,,,,95,
,,,,,,,,,,,,,,,,,,,,,,95,
5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,95,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,95,
7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,95,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,95,
1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,95,
