28,24,,,,,,,,,,,,,,,,,,,,,,
-44,-44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-44,-44,-44,-44,-44,-44,-2,2,2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-44,-44,-44,-44,-44,-44,-2,2,2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-44,-44,-44,-44,-44,-44,-2,2,2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-44,-44,-44,-44,-44,-44,-2,2,2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-44,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-44,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-2,-2,-2,2,-2,-2,2,-2,-2,2,2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-2,-2,-2,2,2,66,67,68,2,2,2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-2,2,-2,-2,2,72,73,74,2,2,2,2,2,2,2,2,66,67,67,67,68,2,-2,-44
-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,72,73,73,73,74,2,-2,-44
2,2,2,2,2,2,2,2,2,66,67,67,68,2,2,2,2,2,2,2,2,2,-2,-44
2,2,2,2,2,2,2,2,2,69,70,70,71,2,2,2,2,2,2,2,2,2,-2,-44
2,2,2,2,2,2,2,2,2,72,73,73,74,2,2,2,2,2,2,2,2,2,-2,-44
-100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-44
-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-44
-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,-2,-2,-2,-2,-2,-44
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,-2,-2,2,-2,-2,-44
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,2,2,2,66,67,67,67,67,68,-2,-44
-2,2,66,67,67,67,67,67,67,67,67,67,68,2,2,2,72,73,73,73,73,74,-2,-44
-2,2,72,73,73,73,73,73,73,73,73,73,74,2,2,2,2,2,2,2,2,2,-2,-44
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-44
