121,24,,,,,,,,,,,,,,,,,,,,,,
-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-2,2,2,-2,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44
-44,-44,-44,-44,-44,-44,-44,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,8,8,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,8,8,0,0,0,0,8,8,8,8,8,8,8,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,8,8,0,0,0,0,8,8,8,8,8,8,8,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,8,8,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,8,8,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,8,8,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0
